"inq_last_6mths","pub_rec","revol_bal","dti","home_ownership"
1,0,5523,27.99,"RENT"
0,0,28480,29.11,"MORTGAGE"
0,0,44313,28.2,"RENT"
0,0,15793,14.16,"RENT"
0,0,8166,24.04,"RENT"
1,0,5858,3.01,"RENT"
0,0,20221,9.79,"MORTGAGE"
0,0,9863,8.94,"MORTGAGE"
0,0,26638,12.02,"OWN"
0,0,20674,5.04,"OWN"
0,0,2663,9.57,"OWN"
0,0,19424,18.7,"OWN"
1,0,15985,25.69,"MORTGAGE"
6,0,5844,17.41,"RENT"
0,0,10447,16.13,"RENT"
0,0,14241,4.65,"RENT"
0,0,11415,10.37,"MORTGAGE"
0,0,5973,9.59,"MORTGAGE"
2,0,25843,16.7,"MORTGAGE"
2,0,44227,16.71,"MORTGAGE"
2,0,28419,12.72,"MORTGAGE"
0,0,7048,22.15,"RENT"
2,0,8572,27.07,"MORTGAGE"
0,0,16358,26.64,"RENT"
0,0,6806,8.3,"MORTGAGE"
0,0,59207,6.57,"MORTGAGE"
0,1,3558,15.72,"MORTGAGE"
1,0,4081,11.5,"RENT"
3,0,13813,16.4,"RENT"
2,1,17107,32.31,"OWN"
1,0,22904,27.71,"MORTGAGE"
1,0,4745,18.26,"RENT"
0,0,9200,15.81,"MORTGAGE"
0,0,18696,28.87,"RENT"
0,0,10517,14.27,"MORTGAGE"
0,0,20294,17.8,"MORTGAGE"
0,0,8245,16.66,"OWN"
0,0,3441,8.92,"OWN"
0,0,3672,12.18,"MORTGAGE"
0,0,14507,17.34,"RENT"
0,0,25965,9.35,"MORTGAGE"
1,0,5845,28,"RENT"
0,0,5909,6.22,"RENT"
3,1,5677,12.69,"RENT"
0,0,42039,14.63,"RENT"
0,0,1731,27.81,"RENT"
0,0,18792,15.5,"RENT"
3,0,6940,29.08,"RENT"
0,0,9010,18.97,"RENT"
0,0,0,14.92,"MORTGAGE"
0,0,349,0.36,"MORTGAGE"
1,0,6421,15.67,"RENT"
0,0,3498,21.55,"RENT"
0,0,12429,31.31,"OWN"
2,0,13019,12.75,"MORTGAGE"
0,0,22243,19.96,"RENT"
2,0,9098,8.48,"MORTGAGE"
0,0,15923,18.32,"OWN"
1,0,0,20.07,"RENT"
0,0,2625,26.01,"RENT"
0,0,12593,18.84,"RENT"
0,0,12395,11.74,"OWN"
0,1,10271,21.68,"MORTGAGE"
0,0,7891,11.28,"RENT"
1,0,10464,8.02,"MORTGAGE"
0,0,3921,33.2,"OWN"
0,0,46463,29.47,"MORTGAGE"
1,1,8493,8.88,"MORTGAGE"
1,0,39803,22.34,"OWN"
1,0,11533,23.65,"MORTGAGE"
0,0,24825,18.18,"OWN"
1,0,17769,9.54,"MORTGAGE"
0,1,28123,29.34,"MORTGAGE"
1,0,11622,12.03,"RENT"
0,0,5971,19.55,"RENT"
2,1,12403,18.58,"MORTGAGE"
2,0,5879,24.51,"OWN"
1,0,8761,6.44,"MORTGAGE"
2,0,23501,14.95,"MORTGAGE"
3,0,19915,24.92,"MORTGAGE"
0,1,19309,32.86,"MORTGAGE"
3,0,18198,17.05,"MORTGAGE"
1,0,10879,14.35,"MORTGAGE"
2,1,10291,19.66,"RENT"
0,0,15684,6.45,"MORTGAGE"
0,3,1890,22.84,"RENT"
0,0,16524,29.73,"RENT"
2,0,64238,14.01,"MORTGAGE"
0,0,9666,19.04,"MORTGAGE"
0,0,10170,22.88,"MORTGAGE"
3,1,15264,29,"MORTGAGE"
0,1,9442,3.06,"MORTGAGE"
0,0,7039,22.51,"MORTGAGE"
0,0,17643,21.92,"RENT"
0,1,645,11.64,"OWN"
0,0,15094,13.4,"MORTGAGE"
0,0,20131,20.78,"RENT"
6,0,32806,15.59,"MORTGAGE"
1,0,22512,16.27,"RENT"
1,0,10347,25.71,"MORTGAGE"
0,1,5538,10.36,"RENT"
0,0,14317,9.13,"RENT"
0,0,10969,31.23,"MORTGAGE"
1,0,8906,12.39,"MORTGAGE"
1,0,8132,3.72,"MORTGAGE"
0,0,16691,16.25,"MORTGAGE"
0,1,8432,10.03,"RENT"
0,0,51739,19.92,"MORTGAGE"
0,0,6906,15.7,"RENT"
0,0,6856,14.71,"RENT"
0,0,15598,9,"MORTGAGE"
1,0,74719,22.44,"MORTGAGE"
1,0,5831,16.4,"RENT"
0,0,906,30.66,"MORTGAGE"
3,0,11463,9.07,"MORTGAGE"
0,0,6004,9.08,"RENT"
2,0,5466,6.48,"RENT"
2,0,30403,19.27,"MORTGAGE"
0,4,29990,23.41,"RENT"
0,0,7262,19.68,"RENT"
2,0,12836,7.63,"RENT"
2,0,11097,6.28,"OWN"
0,0,12658,27.82,"RENT"
2,0,21014,17.99,"MORTGAGE"
0,0,9504,21.87,"RENT"
1,0,3768,7.97,"RENT"
0,0,23792,10.9,"MORTGAGE"
1,0,13151,15.08,"RENT"
1,1,13701,24.8,"RENT"
0,0,13056,26.93,"RENT"
2,0,25357,18.73,"OWN"
0,0,31689,13.67,"MORTGAGE"
0,0,8076,19.2,"RENT"
2,0,11687,24.37,"RENT"
0,0,12654,15.97,"RENT"
0,0,13716,7.49,"MORTGAGE"
2,0,19878,20.72,"RENT"
0,0,4475,13.34,"OWN"
3,0,34669,24.32,"MORTGAGE"
0,0,10450,24.4,"RENT"
6,0,11393,26.94,"RENT"
1,0,14475,22.69,"MORTGAGE"
2,0,4914,28.53,"MORTGAGE"
2,1,18678,19.17,"RENT"
0,0,4928,6.99,"RENT"
0,0,3271,13.15,"RENT"
0,0,23326,33.68,"MORTGAGE"
0,0,27267,13.97,"RENT"
1,0,13154,15.03,"RENT"
0,0,18244,24.67,"RENT"
0,0,7274,21.97,"OWN"
3,0,12266,6.07,"RENT"
0,0,6,10.25,"OWN"
0,0,18331,24.42,"RENT"
1,0,6378,14.31,"RENT"
1,0,4853,21.28,"MORTGAGE"
1,0,7622,25.96,"RENT"
0,1,7147,32.4,"MORTGAGE"
0,0,6342,20.97,"RENT"
0,0,3691,14.85,"MORTGAGE"
0,1,17900,16.77,"RENT"
0,0,1108,0.85,"MORTGAGE"
1,0,19856,27.97,"MORTGAGE"
1,0,24681,15.45,"RENT"
1,0,12059,31.8,"RENT"
1,0,8556,17.93,"OWN"
0,1,4168,16.76,"MORTGAGE"
1,0,20868,28.95,"MORTGAGE"
2,0,4235,7.41,"MORTGAGE"
3,0,3526,13.38,"RENT"
1,0,26890,11.04,"MORTGAGE"
3,0,14561,4.14,"MORTGAGE"
0,0,20160,20.61,"MORTGAGE"
0,0,34185,26.4,"MORTGAGE"
0,1,4913,4.77,"RENT"
2,0,8924,28.48,"MORTGAGE"
0,0,4818,2.86,"RENT"
0,0,8798,27.26,"RENT"
0,0,7951,13.06,"MORTGAGE"
1,0,10915,17.39,"RENT"
0,0,7902,14.95,"RENT"
0,1,7667,11.9,"RENT"
3,0,15571,14.54,"MORTGAGE"
1,0,8593,20.94,"MORTGAGE"
0,0,17717,21.2,"MORTGAGE"
1,0,42976,27.32,"MORTGAGE"
1,0,3289,6.27,"RENT"
1,6,10649,15.78,"MORTGAGE"
0,0,9469,22.86,"RENT"
0,0,1590,13.72,"MORTGAGE"
0,2,9995,3.65,"MORTGAGE"
0,0,29441,6.35,"RENT"
2,0,5376,21.02,"MORTGAGE"
0,0,19679,32.1,"MORTGAGE"
0,0,5077,19.1,"MORTGAGE"
0,0,10408,14.55,"RENT"
0,1,2303,21.28,"RENT"
2,0,5997,22.45,"OWN"
0,0,15848,7.04,"MORTGAGE"
0,0,31868,37.14,"OWN"
0,3,17866,16.06,"RENT"
0,0,5961,8.52,"RENT"
1,0,28292,23.87,"OWN"
0,0,27818,14.86,"MORTGAGE"
0,0,36069,15.39,"MORTGAGE"
2,0,16944,26.6,"MORTGAGE"
2,0,5162,12.87,"RENT"
4,0,7209,26.78,"MORTGAGE"
0,0,4968,21.43,"RENT"
1,0,76207,13.96,"MORTGAGE"
0,0,55114,22.1,"MORTGAGE"
0,3,1628,36.05,"RENT"
0,0,49276,28.88,"MORTGAGE"
1,0,13512,14.18,"MORTGAGE"
2,0,5927,28.51,"RENT"
0,0,139344,20.53,"MORTGAGE"
0,0,14535,26.27,"MORTGAGE"
3,0,4045,1.26,"MORTGAGE"
1,0,33207,16.07,"MORTGAGE"
1,0,3732,36.51,"MORTGAGE"
0,0,5991,6.49,"MORTGAGE"
0,0,8493,3.17,"RENT"
0,0,23727,16.51,"RENT"
0,0,6548,16.84,"RENT"
0,0,15413,4.99,"MORTGAGE"
2,0,5395,30.58,"MORTGAGE"
3,0,83656,18.68,"MORTGAGE"
0,2,7657,18.63,"MORTGAGE"
0,1,13702,36.06,"RENT"
0,0,17851,19.74,"MORTGAGE"
1,0,19061,24.17,"RENT"
0,0,20703,24.08,"MORTGAGE"
1,0,5015,17.53,"MORTGAGE"
1,0,4101,25.01,"RENT"
0,0,6522,7.19,"MORTGAGE"
1,0,7381,18.04,"RENT"
0,0,6308,22.02,"MORTGAGE"
1,1,10375,12.31,"MORTGAGE"
1,0,4282,31.74,"OWN"
1,2,16289,5.15,"MORTGAGE"
2,0,11154,7.84,"RENT"
0,0,610,12.58,"RENT"
0,0,7380,12.2,"RENT"
0,1,6483,5.65,"RENT"
1,0,13583,16.02,"OWN"
1,0,19792,11.67,"MORTGAGE"
1,0,5849,29.8,"RENT"
1,0,19096,28.57,"RENT"
0,0,2759,4.53,"MORTGAGE"
0,0,6886,22.54,"RENT"
0,0,8282,35.15,"MORTGAGE"
4,4,4739,5.46,"RENT"
0,0,6941,8.7,"RENT"
1,5,8816,22.6,"RENT"
0,7,16487,26.17,"MORTGAGE"
1,0,2971,17.7,"RENT"
2,0,7725,15.39,"RENT"
0,2,4951,20.66,"RENT"
3,0,11563,13.2,"MORTGAGE"
1,0,9682,16.41,"RENT"
0,0,6167,15.6,"RENT"
0,0,33188,13.31,"MORTGAGE"
0,0,4088,19.98,"RENT"
1,0,14681,15.49,"RENT"
1,0,11886,18.42,"RENT"
0,0,20520,19.71,"RENT"
0,0,22748,18.83,"MORTGAGE"
0,0,11424,16.33,"MORTGAGE"
0,0,5791,39.23,"OWN"
0,0,14095,22.62,"RENT"
0,0,52020,26.2,"MORTGAGE"
0,0,8254,12.59,"OWN"
2,0,7147,6.52,"MORTGAGE"
0,1,8931,11.36,"MORTGAGE"
1,0,23384,20.38,"MORTGAGE"
1,0,6773,20.67,"RENT"
0,0,9224,14.04,"MORTGAGE"
3,0,9493,16.57,"MORTGAGE"
NA,NA,0,10.36,"MORTGAGE"
0,0,14254,3.92,"MORTGAGE"
2,0,3016,10.46,"RENT"
0,0,10018,24.29,"RENT"
1,0,5140,28,"RENT"
0,1,10625,16.29,"MORTGAGE"
0,0,10398,22.6,"RENT"
0,0,3637,9.3,"RENT"
3,0,12470,10.53,"MORTGAGE"
0,0,4893,10.44,"OWN"
0,0,6082,14.43,"RENT"
1,0,3523,24.05,"OWN"
0,0,7944,26.02,"RENT"
1,0,70702,20.92,"OWN"
0,0,11343,11.46,"RENT"
1,0,1604,25.47,"RENT"
0,0,19363,28.74,"RENT"
1,0,7663,13.49,"MORTGAGE"
0,0,22424,13.19,"MORTGAGE"
3,0,6513,21.84,"MORTGAGE"
3,0,1966,9.93,"RENT"
0,0,10373,12.92,"RENT"
3,0,11147,18.42,"OWN"
0,0,18843,27.76,"MORTGAGE"
1,0,1990,16.43,"MORTGAGE"
0,0,11542,13.52,"MORTGAGE"
1,0,23369,13.91,"RENT"
0,0,11058,19.94,"RENT"
1,1,8223,15.79,"RENT"
0,0,7022,9.83,"MORTGAGE"
1,0,3861,19.41,"RENT"
0,0,14885,32.62,"MORTGAGE"
2,0,5879,18.92,"RENT"
3,1,4523,7.38,"OWN"
0,1,9060,23.52,"RENT"
2,0,14727,12.08,"MORTGAGE"
0,1,14719,18.42,"RENT"
1,1,5942,13.81,"MORTGAGE"
0,0,11670,15.11,"RENT"
2,0,10447,32.49,"RENT"
1,0,1458,8.8,"MORTGAGE"
1,0,25461,21.34,"MORTGAGE"
1,0,15095,14.96,"MORTGAGE"
2,0,1419,21.61,"MORTGAGE"
1,0,6774,32.38,"RENT"
0,0,9595,28.08,"RENT"
2,0,6369,21.41,"MORTGAGE"
0,0,28325,19.64,"RENT"
1,1,1294,12.04,"RENT"
0,0,17415,13.59,"RENT"
0,0,18455,26.54,"MORTGAGE"
0,0,12107,35.33,"RENT"
0,0,12569,27.03,"RENT"
1,0,6388,7.26,"RENT"
2,1,16262,28.71,"MORTGAGE"
0,0,23574,30.8,"MORTGAGE"
2,0,7617,6.78,"MORTGAGE"
2,0,5787,25.87,"RENT"
0,0,15271,25.24,"MORTGAGE"
1,1,9976,12.12,"MORTGAGE"
0,0,3636,2.56,"RENT"
0,0,6402,10.09,"RENT"
0,0,4573,15.42,"MORTGAGE"
1,0,20011,15.03,"RENT"
0,0,22835,24.26,"RENT"
0,0,24069,31.55,"MORTGAGE"
0,0,35759,8.97,"MORTGAGE"
0,1,27801,28.02,"MORTGAGE"
0,1,17634,20.9,"MORTGAGE"
2,1,2022,30.83,"MORTGAGE"
0,0,25647,37.83,"MORTGAGE"
2,3,2753,21.32,"MORTGAGE"
1,0,15103,32.6,"MORTGAGE"
0,0,17519,10.15,"RENT"
0,0,17698,18.68,"RENT"
1,0,25472,33.02,"MORTGAGE"
1,0,12491,21.27,"MORTGAGE"
1,0,38712,24,"MORTGAGE"
0,0,48872,22.89,"RENT"
1,0,10554,11.44,"RENT"
1,1,3228,24.52,"RENT"
1,1,7185,25.41,"RENT"
0,0,37443,17.56,"MORTGAGE"
1,1,9856,15.32,"OWN"
1,0,8216,11.97,"RENT"
4,0,9195,7.54,"MORTGAGE"
0,0,12159,9.83,"MORTGAGE"
0,0,9099,12.17,"MORTGAGE"
0,0,26029,16.52,"MORTGAGE"
0,0,14913,24.61,"OWN"
2,0,6765,16.14,"MORTGAGE"
2,0,20127,13.87,"RENT"
0,0,12779,10.45,"MORTGAGE"
0,0,12556,15.38,"RENT"
2,0,13401,28.87,"OWN"
0,2,9628,23.26,"RENT"
2,0,40001,14.01,"MORTGAGE"
1,0,10818,8.8,"RENT"
0,1,4946,20.95,"RENT"
0,0,12654,10.39,"MORTGAGE"
0,0,10685,20.77,"MORTGAGE"
1,0,11116,9.92,"MORTGAGE"
0,0,5916,17.29,"RENT"
2,0,6299,17.09,"RENT"
0,0,16074,27.81,"OWN"
0,0,27811,19.74,"RENT"
0,0,51177,31.38,"MORTGAGE"
1,1,3616,31.61,"OWN"
0,0,30212,19.56,"MORTGAGE"
1,0,22097,13.02,"MORTGAGE"
0,0,11556,7.19,"MORTGAGE"
2,1,3609,18.49,"MORTGAGE"
0,0,7854,15.31,"MORTGAGE"
0,0,4464,8.27,"RENT"
1,0,21826,11.76,"OWN"
0,0,3762,9.27,"RENT"
1,1,10854,5.6,"MORTGAGE"
1,0,12347,24.6,"MORTGAGE"
1,0,18182,14.57,"RENT"
1,0,6520,28.83,"MORTGAGE"
2,0,48914,19.58,"MORTGAGE"
0,0,29396,29.58,"MORTGAGE"
0,1,3879,6.03,"MORTGAGE"
1,0,23164,33.82,"MORTGAGE"
2,0,10984,13.96,"MORTGAGE"
2,0,59745,31.4,"RENT"
1,0,26350,22.79,"MORTGAGE"
0,0,23292,12.19,"MORTGAGE"
1,0,4651,19.6,"RENT"
0,0,14057,21.23,"RENT"
1,0,9606,14.49,"MORTGAGE"
1,1,10320,6.33,"MORTGAGE"
0,0,16334,20.5,"MORTGAGE"
0,1,3880,11.9,"MORTGAGE"
0,0,7724,14.07,"RENT"
1,0,20413,17.62,"MORTGAGE"
1,0,34974,20.51,"MORTGAGE"
0,1,398,8.34,"RENT"
0,1,4547,14.4,"RENT"
0,0,11139,5.71,"MORTGAGE"
0,0,5391,28.69,"MORTGAGE"
1,0,14470,7.95,"MORTGAGE"
0,0,6132,22.98,"RENT"
0,0,152489,6.45,"MORTGAGE"
1,0,110991,27.54,"MORTGAGE"
1,0,8172,21.51,"RENT"
0,0,10282,38.93,"MORTGAGE"
0,0,14740,26.5,"MORTGAGE"
1,0,28099,12.35,"MORTGAGE"
3,0,9806,14.99,"RENT"
1,0,4924,27.4,"MORTGAGE"
1,0,10065,10.93,"RENT"
0,0,10440,9.06,"MORTGAGE"
0,0,25842,10.73,"RENT"
1,0,12989,29.03,"OWN"
0,0,16166,16.02,"RENT"
0,0,13747,21.68,"MORTGAGE"
0,0,4070,17.3,"MORTGAGE"
0,0,20914,18.83,"MORTGAGE"
0,0,16815,14.4,"OWN"
1,0,6892,21.92,"RENT"
1,0,27582,16.22,"MORTGAGE"
1,0,9217,12.44,"MORTGAGE"
3,0,106,23.48,"MORTGAGE"
0,0,25517,20.83,"MORTGAGE"
0,0,10237,12.92,"OWN"
2,1,3546,16.61,"MORTGAGE"
0,0,3790,0.99,"RENT"
0,0,9514,25.62,"MORTGAGE"
0,0,18271,11.89,"OWN"
1,0,3083,4.07,"RENT"
0,1,11071,21.73,"MORTGAGE"
0,0,20445,32.94,"MORTGAGE"
0,0,13952,25.49,"MORTGAGE"
1,0,15999,29.06,"RENT"
0,1,1766,3.01,"RENT"
0,0,25808,8.51,"MORTGAGE"
2,0,13877,6.48,"MORTGAGE"
0,0,10339,23.43,"RENT"
0,0,15696,34.35,"MORTGAGE"
0,0,4366,5.07,"RENT"
0,0,18090,8.94,"MORTGAGE"
1,0,11641,24.33,"RENT"
1,0,43755,15.66,"MORTGAGE"
0,1,14300,29.45,"MORTGAGE"
0,0,17559,22.62,"RENT"
1,0,11209,19.03,"MORTGAGE"
0,0,18484,8.73,"RENT"
0,0,25281,13.07,"MORTGAGE"
0,0,27989,22.24,"MORTGAGE"
2,0,21201,28.53,"MORTGAGE"
0,0,9645,29.61,"RENT"
0,0,13986,12.33,"MORTGAGE"
0,0,3670,12.27,"OWN"
0,0,41890,21.54,"MORTGAGE"
0,0,10259,21.82,"RENT"
3,0,11895,17.52,"MORTGAGE"
1,0,14712,24.1,"MORTGAGE"
0,0,1751,11.01,"MORTGAGE"
1,0,34560,26.98,"RENT"
2,0,12660,23.82,"MORTGAGE"
0,0,11251,6.18,"OWN"
1,0,13708,11.44,"MORTGAGE"
3,0,46300,22.73,"MORTGAGE"
1,0,16058,26.5,"MORTGAGE"
2,0,17529,30.71,"MORTGAGE"
0,0,20826,13.44,"OWN"
0,0,7117,12.3,"RENT"
0,0,28475,16.43,"RENT"
3,0,135592,6.39,"OWN"
1,0,6550,8.6,"RENT"
2,2,8654,22.26,"RENT"
1,0,20163,11.85,"MORTGAGE"
1,0,45805,14.77,"MORTGAGE"
0,0,5674,15.61,"RENT"
0,1,5004,34.35,"MORTGAGE"
0,0,4870,8.87,"OWN"
1,0,41329,21.89,"RENT"
1,0,2881,19.66,"MORTGAGE"
1,0,11190,11.47,"RENT"
0,0,14240,33.21,"MORTGAGE"
1,0,455,14.68,"OWN"
1,0,15960,31.84,"MORTGAGE"
1,0,4399,22.44,"RENT"
0,0,41767,31.84,"MORTGAGE"
0,0,20572,25.39,"MORTGAGE"
0,0,24396,21.65,"MORTGAGE"
1,0,9624,4.6,"RENT"
0,1,2862,7.92,"MORTGAGE"
0,0,36437,25.25,"RENT"
3,0,15378,14.28,"RENT"
1,0,150,3.7,"MORTGAGE"
0,1,7778,12.92,"RENT"
0,0,29522,18.54,"RENT"
0,0,22521,16.42,"MORTGAGE"
0,0,6826,12,"RENT"
1,0,14121,28.88,"RENT"
1,0,10605,16.59,"RENT"
2,0,2949,22.03,"OWN"
1,0,44069,13.13,"MORTGAGE"
1,0,21550,33.41,"MORTGAGE"
1,0,5442,2.28,"MORTGAGE"
0,0,13728,13.2,"OWN"
0,0,21781,24.84,"MORTGAGE"
1,0,8757,12.33,"OWN"
0,0,31475,14.93,"MORTGAGE"
1,0,13005,21.98,"MORTGAGE"
0,0,4254,16.18,"MORTGAGE"
0,0,18969,14.41,"RENT"
0,0,1714,5.53,"MORTGAGE"
0,5,5310,12.22,"MORTGAGE"
1,0,4854,17.48,"MORTGAGE"
0,0,747,16.94,"RENT"
0,0,27103,20.73,"MORTGAGE"
1,0,17057,19.11,"OWN"
1,0,26769,12.13,"MORTGAGE"
1,0,9932,25.2,"RENT"
1,0,2337,12.83,"OWN"
1,0,8722,12.69,"MORTGAGE"
0,0,131642,38.15,"MORTGAGE"
1,0,12607,18.54,"MORTGAGE"
0,0,32482,26.01,"MORTGAGE"
0,0,8521,12.84,"MORTGAGE"
0,0,9139,19.07,"OWN"
0,0,5667,17.73,"RENT"
0,0,13735,16.07,"RENT"
5,0,480,23.6,"RENT"
0,1,774,13.79,"RENT"
1,1,4724,23.25,"OWN"
0,0,20960,18.12,"OWN"
0,1,10873,15.08,"MORTGAGE"
0,0,13540,17.96,"RENT"
0,0,12455,19.21,"MORTGAGE"
0,0,19029,12.41,"OWN"
0,0,9365,12.42,"RENT"
1,0,55011,13.92,"MORTGAGE"
0,0,5541,24.27,"RENT"
1,0,15594,20.77,"RENT"
1,0,8671,7.99,"MORTGAGE"
1,0,20117,33.33,"RENT"
0,0,28891,18.78,"MORTGAGE"
0,0,50652,15.81,"MORTGAGE"
0,0,3548,13.27,"RENT"
0,0,9454,6.81,"RENT"
1,0,12096,12.3,"MORTGAGE"
0,0,61079,23.12,"OWN"
0,0,11777,29.46,"OWN"
1,0,15327,29.48,"MORTGAGE"
0,0,7928,34.23,"RENT"
0,0,3656,11.14,"MORTGAGE"
1,0,23170,31.97,"MORTGAGE"
0,0,7052,24.94,"RENT"
1,0,18650,14.07,"MORTGAGE"
2,0,20515,9.49,"MORTGAGE"
0,1,2318,17.04,"OWN"
1,0,4813,26.62,"RENT"
0,0,22120,33.65,"RENT"
1,0,13293,13.71,"MORTGAGE"
0,0,26093,9.5,"MORTGAGE"
0,0,26722,19.44,"MORTGAGE"
1,0,3020,21.96,"MORTGAGE"
1,0,21951,27.63,"MORTGAGE"
1,0,6685,1.31,"MORTGAGE"
0,0,8702,24.27,"RENT"
2,0,84278,30.49,"MORTGAGE"
0,0,7020,32.45,"RENT"
0,1,8000,5.1,"RENT"
0,0,29258,15.36,"MORTGAGE"
0,0,23784,20.67,"MORTGAGE"
2,1,4295,26.04,"MORTGAGE"
2,0,10577,10.55,"RENT"
0,0,12503,15.81,"RENT"
1,0,27186,17.61,"OWN"
0,1,20961,15.35,"MORTGAGE"
1,0,11157,12.47,"OWN"
0,0,42853,37.85,"MORTGAGE"
0,0,15191,24.62,"MORTGAGE"
0,0,12988,22.62,"MORTGAGE"
0,0,16763,22.44,"MORTGAGE"
0,0,11323,25.64,"RENT"
0,1,9426,21.56,"MORTGAGE"
1,0,26723,28.23,"MORTGAGE"
0,0,3580,18.35,"OWN"
1,1,6763,20.62,"MORTGAGE"
0,0,25944,14.01,"MORTGAGE"
2,1,4161,2.91,"MORTGAGE"
1,0,21709,17.07,"MORTGAGE"
0,0,12590,32.09,"RENT"
0,0,6271,8.95,"RENT"
0,0,11297,27.98,"MORTGAGE"
0,0,7426,21.15,"MORTGAGE"
0,0,4690,4.63,"RENT"
5,0,0,16.56,"RENT"
0,0,2205,14.65,"OWN"
3,0,18754,12.59,"MORTGAGE"
1,0,14606,28.33,"MORTGAGE"
0,0,9440,3.53,"MORTGAGE"
0,0,40952,27.24,"MORTGAGE"
0,0,14453,20.75,"RENT"
0,0,1429,4.41,"MORTGAGE"
1,0,6040,27.09,"MORTGAGE"
0,0,44020,37.74,"RENT"
0,0,3417,38.97,"RENT"
1,0,18465,10.56,"RENT"
0,1,5341,19.5,"RENT"
0,0,30155,15.72,"MORTGAGE"
1,0,14551,20.33,"RENT"
1,0,26416,18.42,"MORTGAGE"
1,0,8509,10.53,"RENT"
1,1,14464,16.89,"MORTGAGE"
2,1,7022,14.99,"RENT"
1,0,12168,20.98,"RENT"
1,1,14121,10.11,"MORTGAGE"
1,0,44825,19.36,"MORTGAGE"
0,0,8324,18.7,"MORTGAGE"
2,1,15889,8.14,"MORTGAGE"
0,0,53070,29.36,"MORTGAGE"
1,0,8171,25.08,"RENT"
0,0,7016,16.85,"RENT"
0,0,5799,14.86,"MORTGAGE"
2,1,5668,17.54,"MORTGAGE"
0,0,10161,11.61,"MORTGAGE"
2,0,6022,20.21,"OWN"
0,0,19673,28.75,"RENT"
1,1,4171,14.25,"RENT"
0,0,61469,15.2,"OWN"
0,0,36953,19.95,"RENT"
0,0,6965,10.67,"RENT"
0,1,4837,21.02,"RENT"
2,1,13729,27.5,"MORTGAGE"
0,0,3900,18.72,"RENT"
0,1,19932,13.73,"MORTGAGE"
1,0,10987,9.38,"RENT"
0,0,68332,19.71,"MORTGAGE"
2,0,3754,13.98,"MORTGAGE"
1,0,13102,32.5,"MORTGAGE"
0,0,45015,12.09,"MORTGAGE"
0,1,13904,13.8,"MORTGAGE"
0,0,12284,16.31,"MORTGAGE"
0,0,33939,22.57,"MORTGAGE"
1,1,7373,10.02,"MORTGAGE"
0,1,7228,7.72,"OWN"
2,0,7413,21.1,"OWN"
2,0,10789,18.54,"RENT"
1,0,16162,9.11,"MORTGAGE"
3,0,6737,7.96,"MORTGAGE"
1,0,17004,19.22,"MORTGAGE"
0,0,775,16.12,"RENT"
1,0,12228,9.64,"RENT"
1,0,17658,13.8,"MORTGAGE"
1,0,6190,11.07,"MORTGAGE"
0,0,9368,5.7,"MORTGAGE"
1,0,15762,17.74,"RENT"
1,0,8232,14.58,"RENT"
3,0,21790,21.92,"MORTGAGE"
6,0,40851,18.5,"MORTGAGE"
0,0,16608,19.63,"MORTGAGE"
0,0,2449,14.24,"MORTGAGE"
5,0,20198,22.54,"MORTGAGE"
2,0,3762,20.22,"RENT"
3,0,11717,24.96,"MORTGAGE"
0,1,6477,21.21,"RENT"
0,0,2254,10.77,"MORTGAGE"
0,0,7918,30.2,"OWN"
0,0,24232,31.17,"OWN"
1,0,29587,22.19,"RENT"
0,0,2458,11.45,"RENT"
1,0,20396,25.69,"MORTGAGE"
1,0,11727,3.16,"OWN"
0,0,35358,23.55,"RENT"
0,0,30627,15.99,"MORTGAGE"
1,0,25602,19.26,"MORTGAGE"
0,0,13850,12.58,"MORTGAGE"
0,0,43934,24.28,"MORTGAGE"
1,0,23078,19.76,"MORTGAGE"
0,0,17308,24.14,"RENT"
0,0,7395,23.5,"RENT"
2,0,1085,17.27,"RENT"
0,3,1089,10.89,"MORTGAGE"
0,0,35862,36.24,"MORTGAGE"
0,0,9006,9.73,"RENT"
0,0,8516,15.18,"MORTGAGE"
1,0,17771,10.98,"MORTGAGE"
0,0,130877,13.25,"OWN"
0,0,32348,16.28,"MORTGAGE"
1,0,16536,10.36,"MORTGAGE"
2,0,11382,9.33,"OWN"
1,0,7498,9.32,"RENT"
0,0,38715,21.89,"MORTGAGE"
3,1,10816,18.59,"RENT"
0,0,3690,11.17,"RENT"
1,0,20709,18.49,"RENT"
0,0,18611,12.44,"RENT"
0,0,24765,14.36,"MORTGAGE"
0,0,23354,28.63,"RENT"
0,0,9103,31.46,"RENT"
5,0,73115,19.26,"MORTGAGE"
2,0,14771,19.16,"MORTGAGE"
2,0,5779,14.37,"RENT"
2,0,36517,13.85,"MORTGAGE"
1,0,10172,18.4,"RENT"
1,0,5190,12.3,"RENT"
1,0,8276,9.48,"MORTGAGE"
2,0,9960,25.54,"RENT"
0,0,37141,5.32,"MORTGAGE"
0,0,9517,10.78,"RENT"
2,0,3891,14.75,"RENT"
0,0,10438,19.63,"RENT"
0,1,5405,11.92,"RENT"
1,0,7674,16.35,"RENT"
2,0,5979,8.11,"MORTGAGE"
0,0,21753,30.17,"RENT"
0,0,5529,30.3,"RENT"
0,0,29704,19,"MORTGAGE"
0,0,7623,19.38,"RENT"
0,0,27087,16.75,"MORTGAGE"
1,0,6847,14.2,"MORTGAGE"
0,1,19127,20.69,"MORTGAGE"
